,time,hallprobe,pulsedwire
2626,0.0027555696678345544,3.841994973640656,3.8416033492790107
2627,0.0027559524687049424,3.841447356873549,3.84100587213917
2628,0.002756335127809169,3.8408804661679694,3.8403881463030185
2629,0.00275671764212423,3.8402938905288213,3.8397538947885663
2630,0.0027571000339506467,3.839690661842314,3.839096199986068
2631,0.002757482213764596,3.8390586088213423,3.8384233560553804
2632,0.0027578642708552996,3.838409870857604,3.837725444161893
2633,0.002758246133609062,3.8377347116504548,3.8370072796808894
2634,0.0027586278807144806,3.837043829374868,3.8362711032269474
2635,0.0027590094411490546,3.8363275681066225,3.835516342192612
2636,0.0027593909033936373,3.835597957334959,3.8347445101443864
2637,0.0027597721961767022,3.8348453072791373,3.8339549056956588
2638,0.0027601533213832624,3.834069874217837,3.8331435752203404
2639,0.0027605343701653275,3.8332840507995742,3.8323136819381776
2640,0.002760915271133078,3.8324781311610336,3.83146933129518
2641,0.0027612960379697973,3.831653975624579,3.830611356376957
2642,0.002761676655815174,3.8308095638440363,3.8297341377662173
2643,0.0027620571347302487,3.8299462636766934,3.8288384065489645
2644,0.0027624374791389303,3.8290646765787866,3.8279303917116416
2645,0.0027628176934316132,3.828165399450065,3.827002877784071
2646,0.002763197781965176,3.8272490246337916,3.8260613244268464
2647,0.002763577732929124,3.826313946424076,3.825103561361198
2648,0.0027639575666131106,3.825362923317927,3.8241302436207416
2649,0.0027643372726477624,3.82439454553838,3.8231381580293595
2650,0.00276471686387582,3.8234105591311147,3.8221366696340406
2651,0.002765096328017585,3.822409294599426,3.8211195629019334
2652,0.0027654756775806547,3.821392452424128,3.8200851623860292
2653,0.0027658549015253655,3.820358531698522,3.8190387705197684
2654,0.002766234013532319,3.819309392380453,3.817976497965303
2655,0.002766613018159483,3.8182456541521037,3.816893265605547
2656,0.0027669919124843957,3.8171669196878395,3.8158009799074235
2657,0.002767370702171001,3.816073959033902,3.81469201725368
2658,0.0027677493836935777,3.8149662928478967,3.81357253751883
2659,0.0027681279620457803,3.813844600046333,3.8124365969360485
2660,0.002768506434606778,3.8127085243119554,3.8112850199072046
2661,0.002768884814453913,3.81155984358585,3.810123516278092
2662,0.002769263090916181,3.810397107082671,3.8089509554864884
2663,0.0027696412778417563,3.809222197542698,3.8077672584378055
2664,0.0027700193580176137,3.808032774754393,3.8065669471472527
2665,0.0027703973547497074,3.8068320072985635,3.8053511783458798
2666,0.0027707752658193805,3.8056195935357944,3.80412177567831
2667,0.0027711530884382296,3.804395154366398,3.802881286785623
2668,0.002771530828069112,3.803159432497695,3.8016322145333774
2669,0.0027719084911803174,3.801913307331607,3.80037351925164
2670,0.0027722860763575363,3.8006565865843975,3.7991011436450166
2671,0.0027726635814826553,3.799388982286112,3.7978198495092057
2672,0.0027730410125547614,3.798111310047857,3.7965314412603295
2673,0.00277341844890258,3.796834355073503,3.795235284011635
2674,0.0027737958011698604,3.7955459688583786,3.793933349298371
2675,0.0027741730680428353,3.7942459727882074,3.7926187010170325
2676,0.002774550265078917,3.792936481984086,3.7912941205242325
2677,0.002774927383617969,3.7916163190498686,3.7899613886521752
2678,0.0027753044390498314,3.790287576324218,3.7886251420725565
2679,0.0027756814224797663,3.7889490445155802,3.7872834589253537
2680,0.0027760583489959832,3.7876027749542405,3.785931648613481
2681,0.0027764352182231204,3.786248716607547,3.784578934236534
2682,0.0027768120287468673,3.784886677191765,3.783217075181435
2683,0.0027771887913789887,3.783518126629483,3.7818482957900272
2684,0.0027775655076564577,3.7821432738811778,3.7804752074351273
2685,0.0027779421811559373,3.7807626052151035,3.77909009441737
2686,0.0027783188152221165,3.779376575361336,3.777699621863544
2687,0.002778695413211643,3.777985640675706,3.776303493948506
2688,0.002779071978968974,3.7765903238346183,3.774915207919302
2689,0.0027794485198813666,3.7751916291788565,3.7735173073005273
2690,0.002779825030597231,3.7737888291286357,3.772112726566018
2691,0.0027802015162442808,3.77238262082641,3.77070555365544
2692,0.0027805779822853718,3.770973746979502,3.7692975643464077
2693,0.002780954434518506,3.7695629958601,3.7678876808245327
2694,0.0027813308701887937,3.7681499929250015,3.766476190574135
2695,0.0027817072940552897,3.76673538519531,3.765065698360775
